,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
169,Baseline,Emotion,Non vivant,NonOrg,878647,2,738,aceofdiamond.png,Black.jpg,4
170,Think,Emotion,Vivant,NonOrg,882282,1,1510,bassguitar.png,People_208_h.jpg,4
171,Baseline,Neutral,Vivant,NonOrg,886584,2,480,bib.png,Black.jpg,4
172,Baseline,Emotion,Vivant,Org,890018,1,602,tiger02.png,Black.jpg,4
173,Baseline,Emotion,Non vivant,Org,893453,1,701,squirrel.png,Black.jpg,4
174,No-Think,Neutral,Vivant,Org,897038,1,514,skunk.png,Faces_276_h.jpg,4
175,No-Think,Emotion,Vivant,NonOrg,900522,2,896,beachpaddle01a.png,People_233_h.jpg,4
176,No-Think,Neutral,Non vivant,NonOrg,904174,2,740,banjo.png,Objects_099_h.jpg,4
177,No-Think,Neutral,Vivant,Org,907742,1,890,siamesecat.png,People_146_h.jpg,4
178,No-Think,Emotion,Non vivant,NonOrg,911677,2,706,scale01b.png,Objects_127_h.jpg,4
179,Baseline,Emotion,Non vivant,NonOrg,915145,2,627,balloon01b.png,Black.jpg,4
180,No-Think,Emotion,Non vivant,NonOrg,918696,2,491,dice02a.png,Landscapes_025_h.jpg,4
181,Baseline,Neutral,Non vivant,Org,921847,1,645,blackbear.png,Black.jpg,4
182,No-Think,Emotion,Non vivant,Org,925349,1,487,swallow.png,Objects_144_h.jpg,4
183,Baseline,Neutral,Vivant,Org,928500,1,589,moose.png,Black.jpg,4
184,Think,Emotion,Vivant,NonOrg,931751,2,728,airhockeypaddle01a.png,Animals_032_h.jpg,4
185,Think,Neutral,Non vivant,NonOrg,935336,2,900,bikehelmet.png,Landscapes_034_h.jpg,4
186,Think,Neutral,Vivant,NonOrg,939221,1,923,baseball01a.png,Faces_024_h.jpg,4
187,No-Think,Neutral,Non vivant,NonOrg,942839,2,768,bandage.png,Objects_204_h.jpg,4
188,Baseline,Emotion,Non vivant,Org,946457,1,603,cow.png,Black.jpg,4
189,Think,Emotion,Vivant,Org,949958,1,835,tern.png,People_198_h.jpg,4
190,Think,Neutral,Non vivant,NonOrg,953493,2,912,usbcable01b.png,Landscapes_048_h.jpg,4
191,No-Think,Neutral,Non vivant,Org,960796,1,904,killerwhale.png,Objects_214_h.jpg,5
192,No-Think,Neutral,Non vivant,NonOrg,993776,2,688,bandage.png,Objects_204_h.jpg,5
193,Think,Neutral,Vivant,Org,997410,1,526,caribou01.png,Faces_308_h.jpg,5
194,Think,Emotion,Vivant,NonOrg,1000912,1,798,bassguitar.png,People_208_h.jpg,5
195,No-Think,Emotion,Non vivant,NonOrg,1004563,2,445,dice02a.png,Landscapes_025_h.jpg,5
196,No-Think,Emotion,Non vivant,Org,1007964,1,593,sheep.png,Landscapes_139_h.jpg,5
197,Think,Emotion,Non vivant,Org,1011316,2,651,toad.png,Objects_138_h.jpg,5
198,Baseline,Emotion,Vivant,Org,1014734,1,504,sturgeon.png,Black.jpg,5
199,Think,Neutral,Vivant,NonOrg,1018152,1,904,baseball01a.png,Faces_024_h.jpg,5
200,No-Think,Emotion,Non vivant,NonOrg,1021753,2,662,scale01b.png,Objects_127_h.jpg,5
201,Think,Neutral,Vivant,NonOrg,1025238,1,610,amphora.png,People_105_h.jpg,5
202,Baseline,Emotion,Non vivant,Org,1028739,1,881,squirrel.png,Black.jpg,5
203,No-Think,Neutral,Non vivant,Org,1032607,1,810,raccoon.png,Objects_169_h.jpg,5
204,Think,Emotion,Non vivant,NonOrg,1036325,2,1342,toaster02.png,Objects_151_h.jpg,5
205,Think,Neutral,Non vivant,NonOrg,1040394,2,1347,bikehelmet.png,Landscapes_034_h.jpg,5
206,Baseline,Neutral,Non vivant,Org,1044712,1,521,dromedary.png,Black.jpg,5
207,Baseline,Neutral,Non vivant,Org,1048230,1,511,blackbear.png,Black.jpg,5
208,Think,Emotion,Non vivant,Org,1051481,2,718,tortoise01.png,Objects_233_h.jpg,5
209,No-Think,Neutral,Non vivant,NonOrg,1055099,2,734,banjo.png,Objects_099_h.jpg,5
210,Baseline,Emotion,Non vivant,Org,1058484,1,716,cow.png,Black.jpg,5
211,Think,Emotion,Vivant,Org,1065337,1,870,saintbernard.png,People_222_h.jpg,5
