,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
74,No-Think,Neutral,Vivant,NonOrg,432327,2,1401,alarmclock02b.png,People_048_h.jpg,2
75,No-Think,Neutral,Non vivant,NonOrg,441064,2,2035,alarmclock01.png,Landscapes_049_h.jpg,2
76,Baseline,Neutral,Vivant,NonOrg,445999,2,1029,bicycle.png,Black.jpg,2
77,Think,Neutral,Non vivant,Org,450067,2,1405,lion.png,Landscapes_038_h.jpg,2
78,No-Think,Neutral,Non vivant,Org,454202,1,981,dromedary.png,Landscapes_073_h.jpg,2
79,Think,Emotion,Vivant,NonOrg,458070,1,1561,airhockeypaddle01a.png,Animals_032_h.jpg,2
80,No-Think,Neutral,Vivant,Org,462522,1,1458,moose.png,Faces_224_h.jpg,2
81,No-Think,Neutral,Non vivant,NonOrg,466941,2,1321,armchair01.png,Objects_043_h.jpg,2
82,No-Think,Emotion,Vivant,Org,471059,1,1742,sturgeon.png,Faces_366_h.jpg,2
83,Baseline,Emotion,Non vivant,Org,475627,1,493,sheep.png,Black.jpg,2
84,Think,Emotion,Non vivant,NonOrg,478762,2,1313,scotchtape.png,Landscapes_007_h.jpg,2
85,Think,Neutral,Vivant,Org,482897,1,1088,caribou01.png,Faces_308_h.jpg,2
86,No-Think,Emotion,Non vivant,Org,486915,1,2274,cow.png,Landscapes_026_h.jpg,2
87,Baseline,Emotion,Vivant,NonOrg,496836,2,836,antenna.png,Black.jpg,2
88,No-Think,Emotion,Vivant,Org,500687,1,1345,tiger02.png,People_202_h.jpg,2
89,Think,Emotion,Vivant,Org,504705,1,1420,tern.png,People_198_h.jpg,2
90,No-Think,Neutral,Non vivant,Org,508990,1,1303,blackbear.png,Objects_085_h.jpg,2
91,Baseline,Neutral,Non vivant,NonOrg,513192,2,646,bandage.png,Black.jpg,3
92,Think,Emotion,Vivant,Org,536701,1,659,tern.png,People_198_h.jpg,3
93,No-Think,Emotion,Vivant,NonOrg,540269,2,2072,binoculars01b.png,Animals_045_h.jpg,3
94,No-Think,Neutral,Non vivant,Org,545105,1,1460,dromedary.png,Landscapes_073_h.jpg,3
95,No-Think,Neutral,Vivant,NonOrg,549290,2,1289,alarmclock02b.png,People_048_h.jpg,3
96,Baseline,Emotion,Non vivant,Org,553558,1,959,sheep.png,Black.jpg,3
97,Baseline,Neutral,Vivant,Org,557476,1,708,siamesecat.png,Black.jpg,3
98,Think,Emotion,Non vivant,NonOrg,560894,2,744,toaster02.png,Objects_151_h.jpg,3
99,Baseline,Emotion,Vivant,NonOrg,564395,2,950,beachpaddle01a.png,Black.jpg,3
100,Baseline,Emotion,Non vivant,Org,568347,1,470,swallow.png,Black.jpg,3
101,No-Think,Emotion,Vivant,NonOrg,571715,2,1116,toytractor01b.png,People_129_h.jpg,3
102,No-Think,Emotion,Non vivant,NonOrg,575500,2,1021,aceofdiamond.png,Objects_109_h.jpg,3
103,Think,Neutral,Non vivant,Org,579501,2,1080,hen.png,Objects_082_h.jpg,3
104,Think,Emotion,Non vivant,Org,583470,2,894,tortoise01.png,Objects_233_h.jpg,3
105,Baseline,Neutral,Non vivant,Org,587304,1,585,killerwhale.png,Black.jpg,3
106,Think,Emotion,Vivant,NonOrg,590939,1,1163,airhockeypaddle01a.png,Animals_032_h.jpg,3
107,Think,Neutral,Non vivant,NonOrg,595141,2,1842,usbcable01b.png,Landscapes_048_h.jpg,3
108,Baseline,Emotion,Vivant,Org,599959,1,1338,stuffedpuffin.png,Black.jpg,3
109,No-Think,Emotion,Vivant,Org,604194,1,1363,tiger02.png,People_202_h.jpg,3
110,No-Think,Emotion,Non vivant,NonOrg,608596,2,1064,balloon01b.png,Landscapes_004_h.jpg,3
