,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
173,Baseline,Emotion,Non vivant,Org,1052351,1,952,swallow.png,Black.jpg,5
174,No-Think,Neutral,Vivant,NonOrg,1056053,2,948,amphora.png,People_105_h.jpg,5
175,Baseline,Neutral,Vivant,Org,1060038,1,910,siamesecat.png,Black.jpg,5
176,Baseline,Emotion,Vivant,NonOrg,1063989,2,556,antenna.png,Black.jpg,5
177,No-Think,Neutral,Non vivant,Org,1067491,1,464,lion.png,Landscapes_038_h.jpg,5
178,Think,Neutral,Vivant,NonOrg,1071009,1,1772,alarmclock02b.png,People_048_h.jpg,5
179,Baseline,Neutral,Non vivant,Org,1075544,1,526,killerwhale.png,Black.jpg,5
180,Think,Neutral,Non vivant,NonOrg,1078828,2,2008,alarmclock01.png,Landscapes_049_h.jpg,5
181,Baseline,Neutral,Vivant,NonOrg,1083647,1,494,bicycle.png,Black.jpg,5
182,Baseline,Neutral,Non vivant,Org,1086848,1,2156,raccoon.png,Black.jpg,5
183,Baseline,Neutral,Vivant,Org,1091850,1,1354,skunk.png,Black.jpg,5
184,No-Think,Emotion,Vivant,Org,1096018,1,633,saintbernard.png,People_222_h.jpg,5
185,Think,Emotion,Vivant,Org,1099503,1,1668,sturgeon.png,Faces_366_h.jpg,5
186,No-Think,Neutral,Non vivant,NonOrg,1104188,2,711,bikehelmet.png,Landscapes_034_h.jpg,5
187,Baseline,Neutral,Vivant,NonOrg,1107890,2,719,backfloat.png,Black.jpg,5
188,No-Think,Emotion,Non vivant,NonOrg,1111458,2,548,scotchtape.png,Landscapes_007_h.jpg,5
189,Baseline,Emotion,Non vivant,NonOrg,1114959,2,1007,dice02a.png,Black.jpg,5
190,Think,Emotion,Non vivant,Org,1118944,2,1888,cow.png,Landscapes_026_h.jpg,5
191,No-Think,Emotion,Vivant,NonOrg,1123829,2,2068,bassguitar.png,People_208_h.jpg,5
192,Baseline,Emotion,Vivant,Org,1128781,1,2301,stuffedpuffin.png,Black.jpg,5
193,Think,Neutral,Vivant,NonOrg,1133883,1,1292,bib.png,Faces_044_h.jpg,5
194,No-Think,Emotion,Vivant,NonOrg,1138035,2,873,airhockeypaddle01a.png,Animals_032_h.jpg,5
195,Think,Neutral,Non vivant,NonOrg,1141853,2,2453,armchair01.png,Objects_043_h.jpg,5
196,Think,Neutral,Non vivant,Org,1157442,2,949,dromedary.png,Landscapes_073_h.jpg,5
197,Baseline,Neutral,Non vivant,NonOrg,1161227,2,1900,bandage.png,Black.jpg,5
198,Baseline,Emotion,Non vivant,NonOrg,1170181,2,2256,scale01b.png,Black.jpg,5
199,No-Think,Emotion,Vivant,Org,1175249,1,808,tern.png,People_198_h.jpg,5
200,Think,Emotion,Vivant,NonOrg,1178917,2,1269,binoculars01b.png,Animals_045_h.jpg,5
201,No-Think,Emotion,Non vivant,NonOrg,1188388,2,841,toaster02.png,Objects_151_h.jpg,5
202,Think,Neutral,Vivant,Org,1200459,1,982,moose.png,Faces_224_h.jpg,5
203,Baseline,Emotion,Non vivant,Org,1204294,1,1099,sheep.png,Black.jpg,6
204,Think,Emotion,Vivant,Org,1208262,1,963,sturgeon.png,Faces_366_h.jpg,6
205,No-Think,Emotion,Vivant,NonOrg,1218700,2,1214,bassguitar.png,People_208_h.jpg,6
206,No-Think,Emotion,Non vivant,NonOrg,1222701,2,595,scotchtape.png,Landscapes_007_h.jpg,6
207,Baseline,Neutral,Vivant,NonOrg,1226169,2,1225,backfloat.png,Black.jpg,6
208,Think,Emotion,Non vivant,NonOrg,1230221,2,1221,aceofdiamond.png,Objects_109_h.jpg,6
209,Baseline,Emotion,Non vivant,NonOrg,1234222,2,840,scale01b.png,Black.jpg,6
210,Think,Emotion,Non vivant,NonOrg,1238057,1,1573,balloon01b.png,Landscapes_004_h.jpg,6
211,No-Think,Emotion,Non vivant,Org,1246360,1,1160,toad.png,Objects_138_h.jpg,6
