,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
71,Think,Neutral,Non vivant,Org,425330,2,1570,raccoon.png,Objects_169_h.jpg,2
72,Baseline,Neutral,Vivant,Org,429782,1,1077,kangaroo.png,Black.jpg,2
73,No-Think,Emotion,Vivant,Org,433766,1,1575,tern.png,People_198_h.jpg,2
74,Baseline,Emotion,Vivant,Org,438318,1,497,sturgeon.png,Black.jpg,2
75,Baseline,Emotion,Non vivant,Org,441553,1,738,cow.png,Black.jpg,2
76,No-Think,Emotion,Non vivant,NonOrg,444987,2,657,toaster02.png,Objects_151_h.jpg,2
77,Think,Emotion,Vivant,Org,448339,1,2061,stuffedpuffin.png,People_227_h.jpg,2
78,Baseline,Neutral,Vivant,NonOrg,453457,2,1373,bib.png,Black.jpg,2
79,Think,Emotion,Non vivant,NonOrg,457776,2,1911,scale01b.png,Objects_127_h.jpg,2
80,No-Think,Neutral,Vivant,NonOrg,462428,2,2495,amphora.png,People_105_h.jpg,2
81,Think,Emotion,Non vivant,Org,467880,2,2151,swallow.png,Objects_144_h.jpg,2
82,Think,Emotion,Non vivant,Org,472948,2,1692,sheep.png,Landscapes_139_h.jpg,2
83,No-Think,Emotion,Non vivant,Org,477584,1,1049,toad.png,Objects_138_h.jpg,2
84,No-Think,Neutral,Non vivant,NonOrg,481352,2,1713,usbcable01b.png,Landscapes_048_h.jpg,2
85,No-Think,Neutral,Non vivant,Org,485820,1,1031,hen.png,Objects_082_h.jpg,2
86,Think,Emotion,Non vivant,NonOrg,489755,2,1526,dice02a.png,Landscapes_025_h.jpg,2
87,Baseline,Emotion,Vivant,Org,494007,1,703,tiger02.png,Black.jpg,2
88,Think,Emotion,Vivant,NonOrg,497391,1,2571,beachpaddle01a.png,People_233_h.jpg,2
