,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
239,Think,Neutral,Vivant,NonOrg,1255080,1,755,bicycle.png,Faces_045_h.jpg,6
240,Baseline,Emotion,Non vivant,Org,1258515,1,560,cow.png,Black.jpg,6
241,No-Think,Neutral,Non vivant,NonOrg,1261916,2,453,bikehelmet.png,Landscapes_034_h.jpg,6
242,Baseline,Emotion,Vivant,NonOrg,1271854,2,1230,toytractor01b.png,Black.jpg,6
243,No-Think,Neutral,Non vivant,Org,1275972,1,425,lion.png,Landscapes_038_h.jpg,6
244,Think,Emotion,Non vivant,NonOrg,1279256,2,1100,dice02a.png,Landscapes_025_h.jpg,6
245,Think,Neutral,Non vivant,NonOrg,1283258,2,516,banjo.png,Objects_099_h.jpg,6
246,Think,Neutral,Vivant,Org,1286793,1,1020,siamesecat.png,People_146_h.jpg,6
247,No-Think,Emotion,Non vivant,NonOrg,1290561,2,691,toaster02.png,Objects_151_h.jpg,6
248,No-Think,Neutral,Vivant,Org,1294112,1,856,caribou01.png,Faces_308_h.jpg,6
249,Think,Neutral,Vivant,NonOrg,1297614,1,815,backfloat.png,People_109_h.jpg,6
250,No-Think,Emotion,Non vivant,Org,1301282,1,552,toad.png,Objects_138_h.jpg,6
251,Think,Neutral,Non vivant,Org,1304783,2,725,raccoon.png,Objects_169_h.jpg,6
252,Baseline,Neutral,Non vivant,NonOrg,1308451,2,989,armchair01.png,Black.jpg,6
253,Baseline,Emotion,Vivant,Org,1312253,1,450,tiger02.png,Black.jpg,6
254,Think,Emotion,Non vivant,NonOrg,1315471,2,632,scale01b.png,Objects_127_h.jpg,6
255,Think,Emotion,Vivant,Org,1322457,1,746,rockbass.png,People_240_h.jpg,6
256,Think,Emotion,Vivant,NonOrg,1326091,1,822,beachpaddle01a.png,People_233_h.jpg,6
257,Think,Emotion,Vivant,Org,1329709,1,693,stuffedpuffin.png,People_227_h.jpg,6
258,No-Think,Emotion,Non vivant,NonOrg,1333311,2,640,scotchtape.png,Landscapes_007_h.jpg,6
259,No-Think,Emotion,Vivant,NonOrg,1336662,1,713,bassguitar.png,People_208_h.jpg,6
260,Think,Neutral,Vivant,Org,1340230,1,783,skunk.png,Faces_276_h.jpg,6
261,No-Think,Neutral,Non vivant,NonOrg,1343748,2,800,usbcable01b.png,Landscapes_048_h.jpg,6
262,Think,Emotion,Non vivant,Org,1347516,2,975,sheep.png,Landscapes_139_h.jpg,6
263,Think,Neutral,Non vivant,Org,1351184,2,590,killerwhale.png,Objects_214_h.jpg,6
264,Baseline,Emotion,Non vivant,Org,1354769,1,989,squirrel.png,Black.jpg,6
265,Think,Emotion,Non vivant,Org,1358604,2,1214,swallow.png,Objects_144_h.jpg,6
266,Baseline,Neutral,Vivant,Org,1362822,1,1258,moose.png,Black.jpg,6
267,Baseline,Neutral,Non vivant,NonOrg,1366824,2,553,alarmclock01.png,Black.jpg,6
268,No-Think,Emotion,Vivant,NonOrg,1370075,2,594,airhockeypaddle01a.png,Animals_032_h.jpg,7
269,Think,Emotion,Non vivant,NonOrg,1376494,2,994,scale01b.png,Objects_127_h.jpg,7
270,Think,Neutral,Vivant,Org,1394751,1,915,skunk.png,Faces_276_h.jpg,7
271,No-Think,Neutral,Vivant,Org,1398436,1,1506,caribou01.png,Faces_308_h.jpg,7
272,Think,Neutral,Vivant,NonOrg,1412308,1,575,bicycle.png,Faces_045_h.jpg,7
273,Baseline,Emotion,Vivant,Org,1415876,1,437,tiger02.png,Black.jpg,7
274,No-Think,Neutral,Vivant,Org,1422562,1,513,beaver.png,People_155_h.jpg,7
275,No-Think,Emotion,Non vivant,NonOrg,1426097,2,676,toaster02.png,Objects_151_h.jpg,7
276,Baseline,Neutral,Non vivant,NonOrg,1429698,2,730,alarmclock01.png,Black.jpg,7
277,Baseline,Neutral,Non vivant,Org,1433150,1,650,dromedary.png,Black.jpg,7
278,Think,Neutral,Vivant,NonOrg,1436601,1,715,backfloat.png,People_109_h.jpg,7
279,Baseline,Emotion,Vivant,NonOrg,1440219,2,1166,binoculars01b.png,Black.jpg,7
280,No-Think,Neutral,Non vivant,Org,1444154,1,1061,hen.png,Objects_082_h.jpg,7
281,Think,Neutral,Non vivant,Org,1448056,2,967,raccoon.png,Objects_169_h.jpg,7
282,Baseline,Emotion,Non vivant,NonOrg,1451890,2,694,balloon01b.png,Black.jpg,7
283,Think,Emotion,Vivant,NonOrg,1455342,1,748,beachpaddle01a.png,People_233_h.jpg,7
284,Baseline,Emotion,Non vivant,NonOrg,1458993,2,566,aceofdiamond.png,Black.jpg,7
285,Think,Neutral,Non vivant,NonOrg,1462344,2,602,banjo.png,Objects_099_h.jpg,7
286,Think,Emotion,Non vivant,Org,1465963,2,730,swallow.png,Objects_144_h.jpg,7
287,Baseline,Neutral,Non vivant,NonOrg,1469564,1,520,armchair01.png,Black.jpg,7
288,Think,Emotion,Non vivant,Org,1472815,2,834,sheep.png,Landscapes_139_h.jpg,7
289,No-Think,Emotion,Non vivant,Org,1476567,1,575,toad.png,Objects_138_h.jpg,7
290,Baseline,Emotion,Vivant,Org,1480118,1,674,sturgeon.png,Black.jpg,7
291,No-Think,Neutral,Vivant,NonOrg,1483469,2,1118,baseball01a.png,Faces_024_h.jpg,7
292,No-Think,Neutral,Non vivant,NonOrg,1487521,2,433,usbcable01b.png,Landscapes_048_h.jpg,7
293,No-Think,Emotion,Non vivant,Org,1490772,1,655,tortoise01.png,Objects_233_h.jpg,7
294,Baseline,Emotion,Non vivant,Org,1494424,1,408,squirrel.png,Black.jpg,7
295,Think,Neutral,Non vivant,NonOrg,1497742,2,739,bandage.png,Objects_204_h.jpg,7
296,Baseline,Neutral,Vivant,NonOrg,1501493,2,466,bib.png,Black.jpg,7
297,No-Think,Emotion,Vivant,NonOrg,1504811,2,896,bassguitar.png,People_208_h.jpg,7
298,No-Think,Emotion,Non vivant,NonOrg,1508412,2,662,scotchtape.png,Landscapes_007_h.jpg,7
299,Baseline,Neutral,Non vivant,Org,1512064,1,576,blackbear.png,Black.jpg,7
300,Think,Neutral,Non vivant,Org,1515382,2,968,killerwhale.png,Objects_214_h.jpg,7
301,Baseline,Emotion,Vivant,NonOrg,1519133,2,801,toytractor01b.png,Black.jpg,7
302,Think,Emotion,Vivant,NonOrg,1522785,1,1060,antenna.png,People_216_h.jpg,7
303,Think,Emotion,Vivant,Org,1526686,1,660,stuffedpuffin.png,People_227_h.jpg,7
304,Think,Emotion,Vivant,Org,1530304,1,692,rockbass.png,People_240_h.jpg,7
305,No-Think,Neutral,Non vivant,NonOrg,1533739,2,774,bikehelmet.png,Landscapes_034_h.jpg,7
306,No-Think,Emotion,Vivant,Org,1537524,1,672,saintbernard.png,People_222_h.jpg,7
307,Baseline,Neutral,Vivant,Org,1541175,1,557,kangaroo.png,Black.jpg,7
308,Baseline,Neutral,Vivant,Org,1544560,1,573,moose.png,Black.jpg,7
309,Think,Emotion,Non vivant,NonOrg,1548144,2,1254,dice02a.png,Landscapes_025_h.jpg,7
310,Think,Neutral,Vivant,Org,1552146,1,1049,siamesecat.png,People_146_h.jpg,7
311,No-Think,Emotion,Non vivant,NonOrg,1555931,2,1193,toaster02.png,Objects_151_h.jpg,8
312,Think,Emotion,Vivant,Org,1559816,1,601,rockbass.png,People_240_h.jpg,8
313,Think,Neutral,Non vivant,Org,1563334,2,813,raccoon.png,Objects_169_h.jpg,8
