,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
163,Think,Neutral,Vivant,NonOrg,906652,1,980,alarmclock02b.png,People_048_h.jpg,4
164,Baseline,Neutral,Vivant,NonOrg,910320,2,979,backfloat.png,Black.jpg,4
165,No-Think,Emotion,Non vivant,NonOrg,914289,2,1332,scotchtape.png,Landscapes_007_h.jpg,4
166,No-Think,Emotion,Vivant,Org,918640,1,1451,saintbernard.png,People_222_h.jpg,4
167,No-Think,Emotion,Vivant,NonOrg,922959,2,1640,bassguitar.png,People_208_h.jpg,4
168,Baseline,Neutral,Non vivant,Org,927460,1,966,raccoon.png,Black.jpg,4
169,Think,Emotion,Non vivant,Org,931445,2,1194,squirrel.png,Objects_157_h.jpg,4
170,No-Think,Neutral,Vivant,NonOrg,935547,2,1103,amphora.png,People_105_h.jpg,4
171,Think,Emotion,Non vivant,NonOrg,939699,2,2491,balloon01b.png,Landscapes_004_h.jpg,4
172,Baseline,Emotion,Non vivant,Org,945151,1,523,sheep.png,Black.jpg,4
173,Baseline,Emotion,Non vivant,NonOrg,948419,2,696,scale01b.png,Black.jpg,4
174,Think,Neutral,Vivant,Org,951937,1,823,kangaroo.png,People_138_h.jpg,4
175,Think,Neutral,Vivant,Org,955555,1,757,moose.png,Faces_224_h.jpg,4
176,Think,Neutral,Non vivant,NonOrg,958956,2,507,alarmclock01.png,Landscapes_049_h.jpg,4
177,Baseline,Emotion,Vivant,Org,962191,1,876,stuffedpuffin.png,Black.jpg,4
178,Think,Neutral,Non vivant,Org,965792,2,864,blackbear.png,Objects_085_h.jpg,4
179,No-Think,Emotion,Vivant,NonOrg,969310,2,1499,airhockeypaddle01a.png,Animals_032_h.jpg,4
180,No-Think,Emotion,Non vivant,Org,973829,1,1032,tortoise01.png,Objects_233_h.jpg,5
181,Think,Neutral,Non vivant,NonOrg,977897,2,735,armchair01.png,Objects_043_h.jpg,5
182,Baseline,Emotion,Vivant,NonOrg,1013144,2,1251,antenna.png,Black.jpg,5
183,Baseline,Neutral,Vivant,NonOrg,1017312,2,938,backfloat.png,Black.jpg,5
184,Think,Neutral,Vivant,NonOrg,1021280,1,893,bib.png,Faces_044_h.jpg,5
185,Think,Neutral,Vivant,Org,1024898,1,647,moose.png,Faces_224_h.jpg,5
186,Baseline,Neutral,Non vivant,Org,1028550,2,1352,killerwhale.png,Black.jpg,5
187,No-Think,Emotion,Non vivant,Org,1032868,1,962,toad.png,Objects_138_h.jpg,5
188,Think,Emotion,Non vivant,NonOrg,1036653,2,1069,aceofdiamond.png,Objects_109_h.jpg,5
189,No-Think,Neutral,Vivant,NonOrg,1040421,2,1957,baseball01a.png,Faces_024_h.jpg,5
190,Think,Neutral,Non vivant,Org,1045373,1,790,blackbear.png,Objects_085_h.jpg,5
191,Think,Neutral,Non vivant,Org,1049008,2,1324,dromedary.png,Landscapes_073_h.jpg,5
192,Baseline,Emotion,Vivant,Org,1053243,1,1436,rockbass.png,Black.jpg,5
193,Baseline,Emotion,Non vivant,Org,1057428,1,1448,sheep.png,Black.jpg,5
194,No-Think,Emotion,Non vivant,NonOrg,1061629,2,856,toaster02.png,Objects_151_h.jpg,5
195,Think,Emotion,Non vivant,Org,1065331,1,793,cow.png,Landscapes_026_h.jpg,5
196,Think,Emotion,Vivant,NonOrg,1068966,1,1971,toytractor01b.png,People_129_h.jpg,5
