,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
56,Think,Emotion,Vivant,NonOrg,372530,1,1258,binoculars01b.png,Animals_045_h.jpg,2
57,No-Think,Neutral,Vivant,NonOrg,376531,2,1068,backfloat.png,People_109_h.jpg,2
58,No-Think,Emotion,Non vivant,NonOrg,380499,2,1184,scale01b.png,Objects_127_h.jpg,2
59,Baseline,Emotion,Vivant,NonOrg,384434,2,635,airhockeypaddle01a.png,Black.jpg,2
60,No-Think,Emotion,Vivant,NonOrg,388086,2,837,antenna.png,People_216_h.jpg,2
61,Think,Neutral,Vivant,Org,391870,1,1093,kangaroo.png,People_138_h.jpg,2
62,Think,Neutral,Non vivant,Org,395655,2,1225,blackbear.png,Objects_085_h.jpg,2
63,Baseline,Emotion,Vivant,Org,399874,1,1195,tern.png,Black.jpg,2
64,Baseline,Neutral,Non vivant,NonOrg,404058,2,470,bikehelmet.png,Black.jpg,2
65,No-Think,Emotion,Vivant,Org,407376,1,1097,stuffedpuffin.png,People_227_h.jpg,2
66,Think,Neutral,Vivant,Org,411361,1,805,moose.png,Faces_224_h.jpg,2
67,Think,Neutral,Vivant,NonOrg,415129,1,693,bib.png,Faces_044_h.jpg,2
68,No-Think,Emotion,Non vivant,Org,418698,1,718,swallow.png,Objects_144_h.jpg,2
69,Baseline,Emotion,Non vivant,Org,422082,1,738,toad.png,Black.jpg,2
70,Think,Emotion,Non vivant,Org,425567,2,742,cow.png,Landscapes_026_h.jpg,2
71,No-Think,Neutral,Vivant,Org,428968,1,710,siamesecat.png,People_146_h.jpg,2
72,Baseline,Neutral,Non vivant,NonOrg,432570,2,702,usbcable01b.png,Black.jpg,2
73,Think,Neutral,Non vivant,NonOrg,436088,2,967,armchair01.png,Objects_043_h.jpg,2
74,Think,Emotion,Non vivant,Org,439822,2,686,squirrel.png,Objects_157_h.jpg,2
75,Think,Emotion,Non vivant,NonOrg,443307,2,969,balloon01b.png,Landscapes_004_h.jpg,2
76,Baseline,Emotion,Non vivant,Org,446992,1,637,tortoise01.png,Black.jpg,2
77,No-Think,Emotion,Non vivant,Org,450560,1,630,sheep.png,Landscapes_139_h.jpg,2
78,Baseline,Neutral,Non vivant,Org,453861,1,539,lion.png,Black.jpg,2
79,Think,Emotion,Non vivant,NonOrg,457329,2,1001,aceofdiamond.png,Objects_109_h.jpg,2
80,Baseline,Emotion,Vivant,NonOrg,461214,2,778,bassguitar.png,Black.jpg,2
81,No-Think,Neutral,Non vivant,Org,464982,1,833,killerwhale.png,Objects_214_h.jpg,2
82,No-Think,Neutral,Non vivant,NonOrg,468517,2,585,bandage.png,Objects_204_h.jpg,2
83,No-Think,Emotion,Vivant,Org,472018,1,1115,rockbass.png,People_240_h.jpg,2
84,Baseline,Neutral,Vivant,Org,476187,1,518,caribou01.png,Black.jpg,2
85,Baseline,Neutral,Vivant,Org,479605,1,622,beaver.png,Black.jpg,2
86,No-Think,Neutral,Non vivant,NonOrg,482889,2,692,banjo.png,Objects_099_h.jpg,2
87,Think,Neutral,Non vivant,NonOrg,486591,2,873,alarmclock01.png,Landscapes_049_h.jpg,2
88,No-Think,Neutral,Vivant,Org,490259,1,881,skunk.png,Faces_276_h.jpg,2
89,Baseline,Emotion,Non vivant,NonOrg,494144,2,471,scotchtape.png,Black.jpg,2
