,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
250,Think,Emotion,Non vivant,Org,1613854,2,763,tortoise01.png,Objects_233_h.jpg,7
251,Think,Neutral,Non vivant,NonOrg,1624058,2,579,bikehelmet.png,Landscapes_034_h.jpg,7
252,No-Think,Emotion,Vivant,Org,1634046,1,419,rockbass.png,People_240_h.jpg,7
253,Think,Neutral,Vivant,Org,1637197,2,445,caribou01.png,Faces_308_h.jpg,7
254,Think,Emotion,Vivant,Org,1640398,1,1410,tern.png,People_198_h.jpg,7
255,Baseline,Emotion,Non vivant,NonOrg,1644483,2,462,aceofdiamond.png,Black.jpg,7
256,Think,Neutral,Vivant,NonOrg,1647784,2,726,amphora.png,People_105_h.jpg,7
257,Baseline,Neutral,Non vivant,NonOrg,1654320,2,505,alarmclock01.png,Black.jpg,7
258,No-Think,Emotion,Non vivant,Org,1664357,1,408,sheep.png,Landscapes_139_h.jpg,7
259,Think,Neutral,Vivant,Org,1667525,1,695,beaver.png,People_155_h.jpg,7
260,Think,Emotion,Vivant,NonOrg,1671043,2,682,airhockeypaddle01a.png,Animals_032_h.jpg,7
261,Think,Neutral,Non vivant,Org,1674378,2,777,lion.png,Landscapes_038_h.jpg,7
262,Think,Emotion,Non vivant,Org,1687316,2,496,toad.png,Objects_138_h.jpg,7
263,Baseline,Emotion,Vivant,NonOrg,1696987,2,572,binoculars01b.png,Black.jpg,7
264,No-Think,Neutral,Vivant,Org,1700288,1,479,skunk.png,Faces_276_h.jpg,7
265,Think,Neutral,Non vivant,Org,1710192,2,484,hen.png,Objects_082_h.jpg,7
266,Think,Emotion,Vivant,NonOrg,1732851,2,486,bassguitar.png,People_208_h.jpg,7
267,No-Think,Emotion,Non vivant,Org,1736185,1,502,swallow.png,Objects_144_h.jpg,7
268,Think,Neutral,Vivant,NonOrg,1742421,2,540,baseball01a.png,Faces_024_h.jpg,7
269,Think,Emotion,Non vivant,NonOrg,1745689,2,660,toaster02.png,Objects_151_h.jpg,7
270,Baseline,Emotion,Non vivant,NonOrg,1749107,2,432,balloon01b.png,Black.jpg,7
271,Think,Neutral,Non vivant,Org,1752208,2,500,hen.png,Objects_082_h.jpg,8
272,Baseline,Emotion,Non vivant,NonOrg,1755510,2,474,balloon01b.png,Black.jpg,8
273,No-Think,Neutral,Vivant,NonOrg,1758644,2,808,bicycle.png,Faces_045_h.jpg,8
274,Think,Emotion,Vivant,Org,1762446,1,620,saintbernard.png,People_222_h.jpg,8
275,No-Think,Emotion,Non vivant,Org,1765764,1,670,sheep.png,Landscapes_139_h.jpg,8
276,No-Think,Emotion,Vivant,NonOrg,1769415,2,602,beachpaddle01a.png,People_233_h.jpg,8
277,Think,Emotion,Non vivant,NonOrg,1782220,2,457,scotchtape.png,Landscapes_007_h.jpg,8
278,Baseline,Emotion,Vivant,NonOrg,1791740,2,405,toytractor01b.png,Black.jpg,8
279,Think,Neutral,Vivant,Org,1801044,1,620,beaver.png,People_155_h.jpg,8
280,Think,Emotion,Vivant,NonOrg,1823336,2,731,airhockeypaddle01a.png,Animals_032_h.jpg,8
281,Think,Neutral,Vivant,NonOrg,1826754,1,676,baseball01a.png,Faces_024_h.jpg,8
282,No-Think,Neutral,Vivant,Org,1830339,1,401,skunk.png,Faces_276_h.jpg,8
283,No-Think,Neutral,Vivant,NonOrg,1833723,2,634,backfloat.png,People_109_h.jpg,8
284,Think,Neutral,Vivant,Org,1837358,1,674,caribou01.png,Faces_308_h.jpg,8
285,Think,Neutral,Non vivant,NonOrg,1840760,2,756,usbcable01b.png,Landscapes_048_h.jpg,8
286,Think,Neutral,Non vivant,NonOrg,1844378,2,413,bikehelmet.png,Landscapes_034_h.jpg,8
287,Think,Emotion,Non vivant,Org,1850447,2,476,toad.png,Objects_138_h.jpg,8
288,Think,Emotion,Vivant,NonOrg,1856832,2,415,bassguitar.png,People_208_h.jpg,8
289,Think,Neutral,Non vivant,Org,1866586,2,926,lion.png,Landscapes_038_h.jpg,8
290,Think,Emotion,Non vivant,NonOrg,1870404,2,411,toaster02.png,Objects_151_h.jpg,8
291,Think,Neutral,Vivant,NonOrg,1873756,2,532,amphora.png,People_105_h.jpg,8
292,No-Think,Neutral,Non vivant,NonOrg,1886277,2,569,banjo.png,Objects_099_h.jpg,8
293,Baseline,Emotion,Vivant,NonOrg,1895581,2,452,binoculars01b.png,Black.jpg,8
294,Think,Emotion,Vivant,Org,1898932,1,1061,tern.png,People_198_h.jpg,8
