,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
280,Think,Neutral,Vivant,Org,1417888,1,719,kangaroo.png,People_138_h.jpg,7
281,Think,Emotion,Non vivant,NonOrg,1421390,2,484,balloon01b.png,Landscapes_004_h.jpg,7
282,Think,Neutral,Vivant,NonOrg,1424874,1,1094,bib.png,Faces_044_h.jpg,7
283,No-Think,Neutral,Vivant,NonOrg,1428926,2,447,amphora.png,People_105_h.jpg,7
284,No-Think,Neutral,Non vivant,NonOrg,1432277,2,691,bikehelmet.png,Landscapes_034_h.jpg,8
285,Baseline,Neutral,Non vivant,Org,1435979,1,506,killerwhale.png,Black.jpg,8
286,No-Think,Emotion,Vivant,Org,1439130,1,535,tern.png,People_198_h.jpg,8
287,Think,Emotion,Non vivant,Org,1445599,2,765,cow.png,Landscapes_026_h.jpg,8
288,Think,Neutral,Vivant,Org,1449084,1,551,moose.png,Faces_224_h.jpg,8
289,No-Think,Emotion,Vivant,NonOrg,1452602,2,677,airhockeypaddle01a.png,Animals_032_h.jpg,8
290,Think,Neutral,Non vivant,NonOrg,1455953,2,515,armchair01.png,Objects_043_h.jpg,8
291,Baseline,Neutral,Vivant,Org,1462589,1,426,siamesecat.png,Black.jpg,8
292,Think,Neutral,Non vivant,Org,1466057,2,546,dromedary.png,Landscapes_073_h.jpg,8
293,Think,Emotion,Non vivant,Org,1469525,2,625,squirrel.png,Objects_157_h.jpg,8
294,Baseline,Emotion,Non vivant,Org,1473093,1,551,swallow.png,Black.jpg,8
295,Think,Neutral,Vivant,NonOrg,1476661,1,723,bib.png,Faces_044_h.jpg,8
296,Think,Emotion,Vivant,Org,1480313,1,679,tiger02.png,People_202_h.jpg,8
297,Baseline,Emotion,Vivant,NonOrg,1483864,2,677,beachpaddle01a.png,Black.jpg,8
298,Baseline,Emotion,Non vivant,Org,1487282,1,863,sheep.png,Black.jpg,8
299,No-Think,Neutral,Non vivant,Org,1491117,1,704,hen.png,Objects_082_h.jpg,8
300,Think,Emotion,Non vivant,NonOrg,1494702,2,451,aceofdiamond.png,Objects_109_h.jpg,8
301,Think,Emotion,Vivant,NonOrg,1497986,1,760,binoculars01b.png,Animals_045_h.jpg,8
302,No-Think,Neutral,Non vivant,Org,1501538,1,760,lion.png,Landscapes_038_h.jpg,8
303,Baseline,Neutral,Vivant,NonOrg,1505156,2,889,bicycle.png,Black.jpg,8
304,Baseline,Emotion,Non vivant,NonOrg,1508707,2,520,dice02a.png,Black.jpg,8
305,Baseline,Neutral,Non vivant,NonOrg,1512025,2,1117,bandage.png,Black.jpg,8
306,Think,Neutral,Vivant,NonOrg,1519195,1,561,alarmclock02b.png,People_048_h.jpg,8
307,Baseline,Neutral,Non vivant,Org,1522696,1,432,raccoon.png,Black.jpg,8
308,Think,Emotion,Non vivant,NonOrg,1525864,2,436,balloon01b.png,Landscapes_004_h.jpg,8
309,No-Think,Emotion,Non vivant,Org,1529165,1,605,tortoise01.png,Objects_233_h.jpg,8
310,Think,Emotion,Vivant,NonOrg,1532617,1,544,toytractor01b.png,People_129_h.jpg,8
311,Baseline,Neutral,Vivant,NonOrg,1539519,2,619,backfloat.png,Black.jpg,8
312,No-Think,Emotion,Vivant,Org,1542821,1,623,saintbernard.png,People_222_h.jpg,8
313,Think,Neutral,Vivant,Org,1546422,1,430,kangaroo.png,People_138_h.jpg,8
314,No-Think,Neutral,Vivant,NonOrg,1552741,2,1764,baseball01a.png,Faces_024_h.jpg,8
315,No-Think,Neutral,Vivant,NonOrg,1557410,2,466,amphora.png,People_105_h.jpg,8
316,Baseline,Emotion,Non vivant,NonOrg,1560578,2,539,scale01b.png,Black.jpg,8
317,Baseline,Emotion,Vivant,Org,1566830,1,574,rockbass.png,Black.jpg,8
318,No-Think,Neutral,Vivant,Org,1570081,1,481,caribou01.png,Faces_308_h.jpg,8
319,Think,Neutral,Non vivant,NonOrg,1573282,2,957,alarmclock01.png,Landscapes_049_h.jpg,8
320,No-Think,Emotion,Non vivant,NonOrg,1577051,2,1524,toaster02.png,Objects_151_h.jpg,8
321,No-Think,Emotion,Non vivant,NonOrg,1584287,2,756,scotchtape.png,Landscapes_007_h.jpg,8
322,Think,Emotion,Vivant,Org,1587922,1,680,sturgeon.png,Faces_366_h.jpg,8
