,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
258,Baseline,Emotion,Vivant,Org,1565172,1,557,tern.png,Black.jpg,7
259,No-Think,Emotion,Vivant,NonOrg,1568756,2,1016,binoculars01b.png,Animals_045_h.jpg,7
260,Think,Emotion,Vivant,Org,1572541,1,690,rockbass.png,People_240_h.jpg,7
261,No-Think,Emotion,Vivant,Org,1576043,1,765,tiger02.png,People_202_h.jpg,7
262,Think,Neutral,Vivant,NonOrg,1579861,1,1566,backfloat.png,People_109_h.jpg,7
263,Baseline,Neutral,Non vivant,Org,1588281,1,524,lion.png,Black.jpg,7
264,Think,Emotion,Vivant,Org,1591749,1,736,stuffedpuffin.png,People_227_h.jpg,7
265,Think,Emotion,Vivant,NonOrg,1595283,1,1436,beachpaddle01a.png,People_233_h.jpg,7
266,No-Think,Emotion,Non vivant,Org,1606638,1,951,cow.png,Landscapes_026_h.jpg,7
267,Think,Neutral,Non vivant,Org,1610373,2,1610,killerwhale.png,Objects_214_h.jpg,7
268,Baseline,Emotion,Vivant,NonOrg,1621577,2,694,bassguitar.png,Black.jpg,7
269,Baseline,Emotion,Vivant,NonOrg,1625145,2,764,airhockeypaddle01a.png,Black.jpg,7
270,No-Think,Neutral,Non vivant,NonOrg,1635366,2,1465,alarmclock01.png,Landscapes_049_h.jpg,7
271,No-Think,Neutral,Vivant,NonOrg,1639851,2,869,bib.png,Faces_044_h.jpg,7
272,Think,Emotion,Non vivant,NonOrg,1650838,2,931,dice02a.png,Landscapes_025_h.jpg,7
273,No-Think,Neutral,Vivant,NonOrg,1654507,2,647,alarmclock02b.png,People_048_h.jpg,7
274,No-Think,Emotion,Vivant,NonOrg,1658158,2,821,toytractor01b.png,People_129_h.jpg,7
275,Baseline,Neutral,Non vivant,NonOrg,1673897,2,615,bikehelmet.png,Black.jpg,7
276,Think,Neutral,Vivant,NonOrg,1685119,1,1637,bicycle.png,Faces_045_h.jpg,7
277,Think,Emotion,Vivant,NonOrg,1689587,1,1698,antenna.png,People_216_h.jpg,7
278,Think,Neutral,Vivant,NonOrg,1704576,1,732,backfloat.png,People_109_h.jpg,8
279,Baseline,Emotion,Vivant,Org,1708111,1,535,tern.png,Black.jpg,8
280,No-Think,Neutral,Non vivant,Org,1711362,1,455,blackbear.png,Objects_085_h.jpg,8
281,No-Think,Neutral,Vivant,NonOrg,1714613,2,660,bib.png,Faces_044_h.jpg,8
282,No-Think,Emotion,Non vivant,NonOrg,1718065,2,689,aceofdiamond.png,Objects_109_h.jpg,8
283,Baseline,Emotion,Vivant,NonOrg,1721733,2,517,airhockeypaddle01a.png,Black.jpg,8
284,No-Think,Neutral,Vivant,Org,1725318,1,575,moose.png,Faces_224_h.jpg,8
285,No-Think,Emotion,Vivant,NonOrg,1728919,2,1334,toytractor01b.png,People_129_h.jpg,8
286,Baseline,Neutral,Vivant,NonOrg,1739473,2,486,baseball01a.png,Black.jpg,8
287,No-Think,Neutral,Non vivant,NonOrg,1742958,2,680,armchair01.png,Objects_043_h.jpg,8
288,Think,Neutral,Non vivant,Org,1746509,2,2431,killerwhale.png,Objects_214_h.jpg,8
