,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
131,Think,Neutral,Vivant,NonOrg,642401,1,773,bib.png,Faces_044_h.jpg,3
132,Baseline,Neutral,Non vivant,Org,646119,1,1041,raccoon.png,Black.jpg,3
133,Baseline,Neutral,Non vivant,Org,650154,1,513,killerwhale.png,Black.jpg,3
134,Think,Neutral,Non vivant,NonOrg,653689,2,699,armchair01.png,Objects_043_h.jpg,3
135,No-Think,Neutral,Non vivant,NonOrg,657107,2,1331,bikehelmet.png,Landscapes_034_h.jpg,3
136,Baseline,Emotion,Vivant,Org,661108,1,653,rockbass.png,Black.jpg,3
137,No-Think,Neutral,Vivant,Org,664509,1,1163,beaver.png,People_155_h.jpg,3
138,Baseline,Neutral,Non vivant,NonOrg,668478,2,625,banjo.png,Black.jpg,3
139,No-Think,Emotion,Non vivant,NonOrg,671929,2,732,toaster02.png,Objects_151_h.jpg,3
140,No-Think,Emotion,Non vivant,Org,675564,1,427,toad.png,Objects_138_h.jpg,4
141,Baseline,Emotion,Vivant,NonOrg,678798,2,478,antenna.png,Black.jpg,4
142,No-Think,Emotion,Vivant,NonOrg,682250,2,547,bassguitar.png,People_208_h.jpg,4
143,Baseline,Emotion,Non vivant,NonOrg,685668,2,408,scale01b.png,Black.jpg,4
144,Baseline,Neutral,Non vivant,Org,689036,1,490,killerwhale.png,Black.jpg,4
145,Baseline,Neutral,Non vivant,NonOrg,692320,2,439,bandage.png,Black.jpg,4
146,Think,Emotion,Vivant,Org,695622,1,1114,sturgeon.png,Faces_366_h.jpg,4
147,No-Think,Emotion,Non vivant,NonOrg,699440,2,546,scotchtape.png,Landscapes_007_h.jpg,4
148,No-Think,Neutral,Vivant,Org,702658,1,622,beaver.png,People_155_h.jpg,4
149,Baseline,Neutral,Vivant,NonOrg,705942,2,500,backfloat.png,Black.jpg,4
150,Think,Neutral,Non vivant,Org,709210,1,429,blackbear.png,Objects_085_h.jpg,4
151,Think,Neutral,Non vivant,Org,712578,1,414,dromedary.png,Landscapes_073_h.jpg,4
152,Think,Neutral,Non vivant,NonOrg,715863,2,1367,alarmclock01.png,Landscapes_049_h.jpg,4
153,Think,Neutral,Non vivant,NonOrg,720281,2,628,armchair01.png,Objects_043_h.jpg,4
154,Think,Emotion,Vivant,NonOrg,723633,1,851,toytractor01b.png,People_129_h.jpg,4
155,No-Think,Neutral,Vivant,NonOrg,727517,2,1248,baseball01a.png,Faces_024_h.jpg,4
156,Think,Emotion,Non vivant,NonOrg,731752,2,1211,balloon01b.png,Landscapes_004_h.jpg,4
157,Baseline,Neutral,Vivant,Org,735804,1,531,siamesecat.png,Black.jpg,4
158,No-Think,Neutral,Non vivant,Org,739172,1,1137,hen.png,Objects_082_h.jpg,4
159,Baseline,Neutral,Non vivant,NonOrg,743190,2,496,banjo.png,Black.jpg,4
160,No-Think,Emotion,Non vivant,Org,746558,1,524,tortoise01.png,Objects_233_h.jpg,4
161,Think,Neutral,Vivant,Org,750043,1,992,kangaroo.png,People_138_h.jpg,4
162,Think,Emotion,Non vivant,Org,753994,1,712,squirrel.png,Objects_157_h.jpg,4
163,No-Think,Neutral,Non vivant,NonOrg,757563,2,825,usbcable01b.png,Landscapes_048_h.jpg,4
164,Baseline,Neutral,Vivant,NonOrg,761247,2,906,bicycle.png,Black.jpg,4
165,No-Think,Neutral,Non vivant,Org,764932,1,1109,lion.png,Landscapes_038_h.jpg,4
166,No-Think,Neutral,Vivant,NonOrg,768934,2,959,amphora.png,People_105_h.jpg,4
167,No-Think,Emotion,Vivant,Org,772668,1,528,saintbernard.png,People_222_h.jpg,4
168,No-Think,Neutral,Non vivant,NonOrg,776053,2,515,bikehelmet.png,Landscapes_034_h.jpg,4
169,No-Think,Neutral,Vivant,Org,779454,1,523,caribou01.png,Faces_308_h.jpg,4
170,Baseline,Emotion,Non vivant,Org,782672,1,480,swallow.png,Black.jpg,4
171,Think,Emotion,Non vivant,Org,785907,2,726,cow.png,Landscapes_026_h.jpg,4
172,Baseline,Emotion,Vivant,Org,789575,1,405,rockbass.png,Black.jpg,4
173,Think,Emotion,Vivant,NonOrg,792943,2,832,binoculars01b.png,Animals_045_h.jpg,4
174,Baseline,Emotion,Non vivant,Org,796594,1,447,sheep.png,Black.jpg,4
175,No-Think,Emotion,Vivant,Org,799846,1,403,tern.png,People_198_h.jpg,4
176,Think,Neutral,Vivant,NonOrg,803064,1,672,alarmclock02b.png,People_048_h.jpg,4
177,Think,Neutral,Vivant,NonOrg,806732,1,584,bib.png,Faces_044_h.jpg,4
178,No-Think,Emotion,Non vivant,NonOrg,810100,2,507,toaster02.png,Objects_151_h.jpg,4
179,Think,Emotion,Non vivant,NonOrg,813484,2,628,aceofdiamond.png,Objects_109_h.jpg,4
180,Think,Emotion,Vivant,Org,817036,1,711,tiger02.png,People_202_h.jpg,4
181,Baseline,Neutral,Vivant,Org,820420,1,439,skunk.png,Black.jpg,4
182,Baseline,Emotion,Vivant,Org,823755,1,452,stuffedpuffin.png,Black.jpg,4
183,Baseline,Emotion,Non vivant,NonOrg,826890,2,742,dice02a.png,Black.jpg,4
184,Baseline,Emotion,Vivant,NonOrg,830458,2,745,beachpaddle01a.png,Black.jpg,4
185,Baseline,Neutral,Non vivant,Org,834193,1,444,raccoon.png,Black.jpg,4
186,Think,Neutral,Vivant,Org,837327,1,908,moose.png,Faces_224_h.jpg,4
187,No-Think,Emotion,Vivant,NonOrg,841145,2,1085,airhockeypaddle01a.png,Animals_032_h.jpg,4
188,Think,Neutral,Vivant,Org,848515,1,691,kangaroo.png,People_138_h.jpg,5
189,Think,Neutral,Non vivant,Org,884329,2,1171,blackbear.png,Objects_085_h.jpg,5
190,Think,Emotion,Vivant,Org,888197,2,997,tiger02.png,People_202_h.jpg,5
191,Think,Neutral,Vivant,NonOrg,891915,1,814,alarmclock02b.png,People_048_h.jpg,5
192,Think,Emotion,Non vivant,Org,895650,2,1151,cow.png,Landscapes_026_h.jpg,5
193,Baseline,Emotion,Non vivant,Org,902753,1,426,sheep.png,Black.jpg,5
194,Baseline,Emotion,Vivant,NonOrg,906171,2,459,beachpaddle01a.png,Black.jpg,5
195,No-Think,Neutral,Vivant,Org,909439,1,469,beaver.png,People_155_h.jpg,5
196,No-Think,Neutral,Non vivant,Org,912807,1,463,lion.png,Landscapes_038_h.jpg,5
197,No-Think,Neutral,Non vivant,NonOrg,916075,2,449,usbcable01b.png,Landscapes_048_h.jpg,5
198,Think,Emotion,Vivant,Org,919426,1,1320,sturgeon.png,Faces_366_h.jpg,5
199,Think,Neutral,Vivant,NonOrg,923511,1,823,bib.png,Faces_044_h.jpg,5
200,Think,Emotion,Non vivant,NonOrg,927096,2,587,aceofdiamond.png,Objects_109_h.jpg,5
201,No-Think,Emotion,Vivant,NonOrg,930364,2,940,bassguitar.png,People_208_h.jpg,5
202,No-Think,Emotion,Non vivant,NonOrg,934015,2,486,scotchtape.png,Landscapes_007_h.jpg,5
203,Think,Neutral,Non vivant,NonOrg,937500,2,934,alarmclock01.png,Landscapes_049_h.jpg,5
204,Baseline,Emotion,Non vivant,NonOrg,941485,2,519,dice02a.png,Black.jpg,5
205,Baseline,Emotion,Vivant,Org,945036,1,691,rockbass.png,Black.jpg,5
206,Think,Neutral,Non vivant,NonOrg,948787,2,621,armchair01.png,Objects_043_h.jpg,5
207,Baseline,Neutral,Non vivant,Org,952322,1,504,killerwhale.png,Black.jpg,5
208,No-Think,Neutral,Vivant,Org,955740,1,1326,caribou01.png,Faces_308_h.jpg,5
209,Baseline,Neutral,Vivant,Org,960042,1,502,skunk.png,Black.jpg,5
210,Baseline,Neutral,Non vivant,Org,963376,1,426,raccoon.png,Black.jpg,5
211,Baseline,Emotion,Vivant,NonOrg,969879,2,410,antenna.png,Black.jpg,5
212,No-Think,Neutral,Vivant,NonOrg,973164,2,810,amphora.png,People_105_h.jpg,5
213,Think,Emotion,Non vivant,Org,976848,2,1200,squirrel.png,Objects_157_h.jpg,5
214,Baseline,Emotion,Non vivant,Org,981083,1,588,swallow.png,Black.jpg,5
215,Baseline,Emotion,Vivant,Org,984585,1,504,stuffedpuffin.png,Black.jpg,5
216,Baseline,Neutral,Non vivant,NonOrg,988036,2,481,banjo.png,Black.jpg,5
217,No-Think,Emotion,Non vivant,Org,991254,1,1121,toad.png,Objects_138_h.jpg,5
218,Baseline,Emotion,Non vivant,NonOrg,995089,2,713,scale01b.png,Black.jpg,5
219,No-Think,Emotion,Non vivant,Org,998557,1,479,tortoise01.png,Objects_233_h.jpg,5
220,Think,Neutral,Non vivant,Org,1002091,2,788,dromedary.png,Landscapes_073_h.jpg,5
221,Baseline,Neutral,Vivant,NonOrg,1005810,2,623,bicycle.png,Black.jpg,5
222,Think,Emotion,Vivant,NonOrg,1009344,1,1376,toytractor01b.png,People_129_h.jpg,5
223,No-Think,Emotion,Vivant,Org,1013746,1,660,tern.png,People_198_h.jpg,5
224,Think,Emotion,Non vivant,NonOrg,1017347,2,1063,balloon01b.png,Landscapes_004_h.jpg,5
225,Baseline,Neutral,Non vivant,NonOrg,1021416,2,545,bandage.png,Black.jpg,5
226,No-Think,Neutral,Vivant,NonOrg,1024817,2,878,baseball01a.png,Faces_024_h.jpg,5
227,No-Think,Neutral,Non vivant,NonOrg,1028368,2,450,bikehelmet.png,Landscapes_034_h.jpg,5
228,No-Think,Emotion,Vivant,NonOrg,1031870,2,504,airhockeypaddle01a.png,Animals_032_h.jpg,5
229,Think,Emotion,Vivant,NonOrg,1035271,2,692,binoculars01b.png,Animals_045_h.jpg,5
230,Think,Neutral,Vivant,Org,1038889,1,730,moose.png,Faces_224_h.jpg,5
231,No-Think,Emotion,Non vivant,NonOrg,1042374,2,867,toaster02.png,Objects_151_h.jpg,5
232,Think,Emotion,Non vivant,NonOrg,1045942,2,511,aceofdiamond.png,Objects_109_h.jpg,6
233,No-Think,Emotion,Non vivant,Org,1049177,1,595,toad.png,Objects_138_h.jpg,6
234,Think,Emotion,Vivant,NonOrg,1052561,2,795,binoculars01b.png,Animals_045_h.jpg,6
235,Baseline,Emotion,Vivant,NonOrg,1056146,2,436,antenna.png,Black.jpg,6
236,Think,Neutral,Non vivant,NonOrg,1062415,2,465,alarmclock01.png,Landscapes_049_h.jpg,6
237,No-Think,Emotion,Non vivant,NonOrg,1065700,2,467,toaster02.png,Objects_151_h.jpg,6
238,No-Think,Emotion,Non vivant,Org,1068984,1,496,tortoise01.png,Objects_233_h.jpg,6
239,Think,Neutral,Vivant,NonOrg,1088158,1,655,bib.png,Faces_044_h.jpg,6
240,Think,Neutral,Vivant,Org,1091760,1,510,moose.png,Faces_224_h.jpg,6
241,Think,Neutral,Non vivant,NonOrg,1094961,2,537,armchair01.png,Objects_043_h.jpg,6
242,No-Think,Emotion,Vivant,Org,1098212,1,500,tern.png,People_198_h.jpg,6
243,No-Think,Neutral,Non vivant,NonOrg,1101747,2,415,bikehelmet.png,Landscapes_034_h.jpg,6
244,Baseline,Neutral,Vivant,Org,1104932,1,443,siamesecat.png,Black.jpg,6
245,Think,Neutral,Vivant,NonOrg,1108166,1,623,alarmclock02b.png,People_048_h.jpg,6
246,Baseline,Emotion,Non vivant,NonOrg,1111584,2,430,dice02a.png,Black.jpg,6
247,No-Think,Neutral,Vivant,Org,1115002,1,441,beaver.png,People_155_h.jpg,6
248,No-Think,Neutral,Non vivant,Org,1118370,2,675,lion.png,Landscapes_038_h.jpg,6
249,Baseline,Neutral,Vivant,NonOrg,1122038,2,417,bicycle.png,Black.jpg,6
250,No-Think,Neutral,Vivant,NonOrg,1125473,2,814,baseball01a.png,Faces_024_h.jpg,6
251,No-Think,Neutral,Vivant,NonOrg,1129074,2,462,amphora.png,People_105_h.jpg,6
252,Think,Neutral,Non vivant,Org,1132326,2,794,blackbear.png,Objects_085_h.jpg,6
253,Baseline,Emotion,Non vivant,NonOrg,1135777,2,623,scale01b.png,Black.jpg,6
254,Think,Emotion,Non vivant,NonOrg,1139128,2,890,balloon01b.png,Landscapes_004_h.jpg,6
255,Think,Neutral,Non vivant,Org,1146114,2,612,dromedary.png,Landscapes_073_h.jpg,6
256,Think,Emotion,Vivant,Org,1149616,1,789,tiger02.png,People_202_h.jpg,6
257,Think,Emotion,Non vivant,Org,1153101,2,680,squirrel.png,Objects_157_h.jpg,6
258,Think,Emotion,Vivant,NonOrg,1156635,1,779,toytractor01b.png,People_129_h.jpg,6
259,Baseline,Emotion,Non vivant,Org,1160453,1,1046,sheep.png,Black.jpg,6
260,Think,Neutral,Vivant,Org,1164388,1,755,kangaroo.png,People_138_h.jpg,6
261,No-Think,Neutral,Vivant,Org,1167840,2,913,caribou01.png,Faces_308_h.jpg,6
262,No-Think,Neutral,Non vivant,Org,1171674,1,1201,hen.png,Objects_082_h.jpg,6
263,Baseline,Emotion,Vivant,Org,1175726,1,403,stuffedpuffin.png,Black.jpg,6
264,No-Think,Emotion,Vivant,NonOrg,1178944,2,905,bassguitar.png,People_208_h.jpg,6
265,Think,Emotion,Vivant,Org,1182662,1,879,sturgeon.png,Faces_366_h.jpg,6
266,No-Think,Neutral,Non vivant,NonOrg,1186364,2,511,usbcable01b.png,Landscapes_048_h.jpg,6
267,Baseline,Neutral,Non vivant,Org,1189815,1,426,raccoon.png,Black.jpg,6
268,Think,Emotion,Non vivant,Org,1192949,2,949,cow.png,Landscapes_026_h.jpg,6
269,No-Think,Emotion,Vivant,NonOrg,1196784,2,573,airhockeypaddle01a.png,Animals_032_h.jpg,6
270,Baseline,Neutral,Vivant,NonOrg,1200286,2,535,backfloat.png,Black.jpg,6
271,No-Think,Emotion,Vivant,Org,1203504,1,908,saintbernard.png,People_222_h.jpg,6
272,No-Think,Emotion,Non vivant,NonOrg,1207405,2,868,scotchtape.png,Landscapes_007_h.jpg,6
273,Think,Neutral,Vivant,NonOrg,1210973,1,671,bib.png,Faces_044_h.jpg,7
274,No-Think,Neutral,Vivant,NonOrg,1214425,2,503,amphora.png,People_105_h.jpg,7
275,Baseline,Emotion,Vivant,NonOrg,1217792,2,450,beachpaddle01a.png,Black.jpg,7
276,Think,Emotion,Vivant,Org,1250405,1,950,sturgeon.png,Faces_366_h.jpg,7
277,Think,Neutral,Vivant,Org,1260709,1,671,kangaroo.png,People_138_h.jpg,7
278,Think,Neutral,Non vivant,NonOrg,1267279,2,532,armchair01.png,Objects_043_h.jpg,7
279,Think,Emotion,Non vivant,NonOrg,1270830,2,679,aceofdiamond.png,Objects_109_h.jpg,7
280,Baseline,Neutral,Vivant,Org,1274365,1,478,skunk.png,Black.jpg,7
281,Think,Emotion,Non vivant,NonOrg,1283968,2,867,balloon01b.png,Landscapes_004_h.jpg,7
282,No-Think,Neutral,Non vivant,Org,1291671,1,490,hen.png,Objects_082_h.jpg,7
