,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
75,Think,Neutral,Non vivant,NonOrg,421267,2,2122,banjo.png,Objects_099_h.jpg,2
76,No-Think,Emotion,Vivant,Org,426053,1,880,sturgeon.png,Faces_366_h.jpg,2
77,Think,Emotion,Non vivant,Org,429787,2,1368,sheep.png,Landscapes_139_h.jpg,2
78,Think,Emotion,Vivant,Org,433839,1,2077,stuffedpuffin.png,People_227_h.jpg,2
79,Think,Emotion,Non vivant,NonOrg,438541,2,1059,scale01b.png,Objects_127_h.jpg,2
80,Baseline,Emotion,Non vivant,Org,442326,1,2329,tortoise01.png,Black.jpg,2
81,Baseline,Neutral,Vivant,Org,447578,1,623,caribou01.png,Black.jpg,2
82,Think,Neutral,Non vivant,NonOrg,450929,2,1136,bandage.png,Objects_204_h.jpg,2
83,No-Think,Neutral,Vivant,Org,454964,1,1055,kangaroo.png,People_138_h.jpg,2
84,No-Think,Emotion,Non vivant,Org,458682,1,741,squirrel.png,Objects_157_h.jpg,2
85,Think,Neutral,Vivant,NonOrg,462350,1,2124,backfloat.png,People_109_h.jpg,2
86,No-Think,Neutral,Non vivant,NonOrg,467352,2,1083,armchair01.png,Objects_043_h.jpg,2
87,Baseline,Emotion,Vivant,Org,471104,1,553,saintbernard.png,Black.jpg,2
88,Think,Neutral,Vivant,Org,474405,1,1723,siamesecat.png,People_146_h.jpg,2
89,Think,Neutral,Vivant,NonOrg,478773,1,1768,bicycle.png,Faces_045_h.jpg,2
90,Baseline,Neutral,Vivant,Org,483408,1,874,beaver.png,Black.jpg,2
91,Think,Emotion,Non vivant,NonOrg,487293,2,1551,dice02a.png,Landscapes_025_h.jpg,2
92,Baseline,Neutral,Non vivant,Org,491712,1,1922,lion.png,Black.jpg,2
93,No-Think,Neutral,Non vivant,Org,496663,1,751,dromedary.png,Landscapes_073_h.jpg,2
94,Think,Neutral,Vivant,Org,500115,1,1007,skunk.png,Faces_276_h.jpg,2
95,Baseline,Emotion,Vivant,NonOrg,504083,2,980,airhockeypaddle01a.png,Black.jpg,2
96,Think,Emotion,Non vivant,NonOrg,508101,2,959,scale01b.png,Objects_127_h.jpg,3
97,Baseline,Neutral,Vivant,NonOrg,544165,2,661,baseball01a.png,Black.jpg,3
98,Baseline,Emotion,Vivant,Org,547517,1,1396,tern.png,Black.jpg,3
99,Think,Emotion,Non vivant,NonOrg,551585,2,1056,dice02a.png,Landscapes_025_h.jpg,3
100,Baseline,Neutral,Non vivant,NonOrg,555536,2,672,bikehelmet.png,Black.jpg,3
101,Think,Neutral,Vivant,NonOrg,559188,1,983,bicycle.png,Faces_045_h.jpg,3
102,No-Think,Emotion,Non vivant,NonOrg,562889,2,1527,balloon01b.png,Landscapes_004_h.jpg,3
103,Think,Neutral,Non vivant,NonOrg,567224,2,729,banjo.png,Objects_099_h.jpg,3
104,Think,Emotion,Vivant,NonOrg,570876,1,1567,beachpaddle01a.png,People_233_h.jpg,3
105,Think,Emotion,Non vivant,Org,575277,2,1324,swallow.png,Objects_144_h.jpg,3
106,No-Think,Neutral,Vivant,NonOrg,579646,2,1743,alarmclock02b.png,People_048_h.jpg,3
107,No-Think,Emotion,Vivant,NonOrg,584364,2,1191,toytractor01b.png,People_129_h.jpg,3
108,No-Think,Neutral,Non vivant,Org,588299,1,1468,dromedary.png,Landscapes_073_h.jpg,3
109,No-Think,Emotion,Non vivant,NonOrg,592651,2,608,aceofdiamond.png,Objects_109_h.jpg,3
