,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
56,No-Think,Neutral,Vivant,Org,611742,1,1462,moose.png,Faces_224_h.jpg,2
57,Think,Emotion,Non vivant,NonOrg,616177,2,1029,toaster02.png,Objects_151_h.jpg,2
58,No-Think,Emotion,Non vivant,Org,620229,1,1189,squirrel.png,Objects_157_h.jpg,2
59,No-Think,Emotion,Vivant,NonOrg,624047,2,1652,binoculars01b.png,Animals_045_h.jpg,2
60,Baseline,Emotion,Vivant,Org,628716,1,889,rockbass.png,Black.jpg,2
61,Baseline,Neutral,Non vivant,NonOrg,632284,2,1374,banjo.png,Black.jpg,2
62,Baseline,Emotion,Vivant,NonOrg,636635,2,836,beachpaddle01a.png,Black.jpg,2
63,Think,Emotion,Vivant,NonOrg,640287,1,2129,bassguitar.png,People_208_h.jpg,2
64,Baseline,Emotion,Non vivant,Org,645305,1,756,sheep.png,Black.jpg,2
65,Baseline,Emotion,Vivant,NonOrg,648840,2,1091,antenna.png,Black.jpg,2
66,No-Think,Emotion,Vivant,NonOrg,652608,2,896,toytractor01b.png,People_129_h.jpg,2
67,Baseline,Neutral,Vivant,NonOrg,656477,2,703,backfloat.png,Black.jpg,2
68,Think,Neutral,Vivant,NonOrg,660161,1,1145,baseball01a.png,Faces_024_h.jpg,2
69,Baseline,Neutral,Vivant,Org,664180,1,640,skunk.png,Black.jpg,2
70,No-Think,Neutral,Vivant,NonOrg,671016,2,1438,bib.png,Faces_044_h.jpg,2
71,Think,Neutral,Vivant,Org,675351,1,1405,beaver.png,People_155_h.jpg,2
72,Think,Neutral,Non vivant,NonOrg,679452,2,849,usbcable01b.png,Landscapes_048_h.jpg,2
73,Baseline,Neutral,Vivant,NonOrg,683354,2,720,bicycle.png,Black.jpg,2
74,No-Think,Neutral,Non vivant,Org,687105,1,1887,blackbear.png,Objects_085_h.jpg,2
75,Think,Neutral,Non vivant,Org,691924,2,1285,lion.png,Landscapes_038_h.jpg,2
76,Think,Emotion,Vivant,NonOrg,695975,2,1729,airhockeypaddle01a.png,Animals_032_h.jpg,2
77,No-Think,Neutral,Non vivant,Org,700577,1,1010,dromedary.png,Landscapes_073_h.jpg,2
78,No-Think,Neutral,Non vivant,NonOrg,704395,2,782,alarmclock01.png,Landscapes_049_h.jpg,2
79,Think,Neutral,Non vivant,NonOrg,708113,2,838,bikehelmet.png,Landscapes_034_h.jpg,2
80,No-Think,Emotion,Vivant,Org,711631,1,1198,tiger02.png,People_202_h.jpg,2
81,Think,Emotion,Non vivant,NonOrg,715533,2,1129,scotchtape.png,Landscapes_007_h.jpg,2
82,No-Think,Neutral,Vivant,Org,719518,1,981,kangaroo.png,People_138_h.jpg,2
83,Baseline,Neutral,Non vivant,Org,723436,1,488,raccoon.png,Black.jpg,2
84,No-Think,Neutral,Non vivant,NonOrg,726837,2,1129,armchair01.png,Objects_043_h.jpg,2
85,Baseline,Emotion,Non vivant,NonOrg,730789,2,1163,dice02a.png,Black.jpg,2
86,Baseline,Emotion,Vivant,Org,734690,1,656,stuffedpuffin.png,Black.jpg,2
87,No-Think,Emotion,Non vivant,NonOrg,738225,2,878,balloon01b.png,Landscapes_004_h.jpg,2
88,Think,Emotion,Non vivant,Org,741893,2,754,toad.png,Objects_138_h.jpg,2
89,Think,Neutral,Vivant,Org,745528,1,925,caribou01.png,Faces_308_h.jpg,2
90,No-Think,Emotion,Non vivant,NonOrg,749379,2,2000,aceofdiamond.png,Objects_109_h.jpg,2
91,Baseline,Emotion,Non vivant,NonOrg,754065,2,627,scale01b.png,Black.jpg,2
92,No-Think,Neutral,Vivant,Org,757566,1,772,kangaroo.png,People_138_h.jpg,3
93,Think,Emotion,Vivant,NonOrg,778924,2,981,airhockeypaddle01a.png,Animals_032_h.jpg,3
94,No-Think,Emotion,Non vivant,NonOrg,782859,2,1693,aceofdiamond.png,Objects_109_h.jpg,3
95,No-Think,Neutral,Vivant,NonOrg,787544,2,416,alarmclock02b.png,People_048_h.jpg,3
96,Baseline,Emotion,Non vivant,Org,790612,1,623,swallow.png,Black.jpg,3
97,Baseline,Emotion,Vivant,Org,793930,1,665,rockbass.png,Black.jpg,3
98,No-Think,Neutral,Vivant,NonOrg,797448,2,827,bib.png,Faces_044_h.jpg,3
99,Think,Neutral,Vivant,NonOrg,804234,1,1947,amphora.png,People_105_h.jpg,3
100,No-Think,Neutral,Non vivant,Org,809119,1,1421,blackbear.png,Objects_085_h.jpg,3
101,Think,Emotion,Vivant,Org,813438,1,1585,tern.png,People_198_h.jpg,3
102,Think,Neutral,Non vivant,NonOrg,817973,2,745,bikehelmet.png,Landscapes_034_h.jpg,3
103,Baseline,Emotion,Vivant,Org,821508,1,529,stuffedpuffin.png,Black.jpg,3
104,No-Think,Emotion,Non vivant,Org,824709,1,1128,squirrel.png,Objects_157_h.jpg,3
105,Baseline,Emotion,Non vivant,NonOrg,828677,2,901,dice02a.png,Black.jpg,3
106,Baseline,Emotion,Vivant,NonOrg,832462,2,417,antenna.png,Black.jpg,3
107,Think,Neutral,Non vivant,NonOrg,835813,2,788,usbcable01b.png,Landscapes_048_h.jpg,3
