,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
291,Think,Emotion,Non vivant,Org,1379496,2,724,swallow.png,Objects_144_h.jpg,7
292,Baseline,Emotion,Non vivant,NonOrg,1382947,2,802,toaster02.png,Black.jpg,7
293,Think,Emotion,Non vivant,Org,1386599,2,1509,sheep.png,Landscapes_139_h.jpg,7
294,No-Think,Emotion,Non vivant,NonOrg,1391100,2,492,aceofdiamond.png,Objects_109_h.jpg,7
295,Think,Emotion,Vivant,Org,1394568,1,696,stuffedpuffin.png,People_227_h.jpg,7
296,No-Think,Neutral,Vivant,Org,1397953,1,461,kangaroo.png,People_138_h.jpg,7
297,No-Think,Emotion,Vivant,Org,1401171,1,708,sturgeon.png,Faces_366_h.jpg,7
298,No-Think,Emotion,Vivant,NonOrg,1404772,2,907,binoculars01b.png,Animals_045_h.jpg,7
299,Think,Emotion,Non vivant,NonOrg,1408541,2,735,scale01b.png,Objects_127_h.jpg,7
300,No-Think,Neutral,Vivant,NonOrg,1412175,2,1555,bib.png,Faces_044_h.jpg,7
301,Baseline,Emotion,Vivant,NonOrg,1416744,2,727,bassguitar.png,Black.jpg,7
302,Baseline,Emotion,Vivant,Org,1420145,1,417,saintbernard.png,Black.jpg,7
303,No-Think,Neutral,Vivant,Org,1426764,1,798,moose.png,Faces_224_h.jpg,8
304,Think,Neutral,Non vivant,NonOrg,1430366,2,755,banjo.png,Objects_099_h.jpg,8
305,No-Think,Emotion,Non vivant,NonOrg,1434184,2,543,balloon01b.png,Landscapes_004_h.jpg,8
306,Baseline,Neutral,Non vivant,Org,1437468,1,429,hen.png,Black.jpg,8
307,Baseline,Neutral,Non vivant,NonOrg,1443821,2,433,bikehelmet.png,Black.jpg,8
308,Think,Neutral,Vivant,NonOrg,1447189,1,706,bicycle.png,Faces_045_h.jpg,8
309,Baseline,Neutral,Non vivant,NonOrg,1450707,2,437,usbcable01b.png,Black.jpg,8
310,No-Think,Neutral,Vivant,NonOrg,1453825,2,819,bib.png,Faces_044_h.jpg,8
311,Baseline,Neutral,Vivant,NonOrg,1464012,2,467,baseball01a.png,Black.jpg,8
312,Baseline,Emotion,Vivant,Org,1467397,1,576,tern.png,Black.jpg,8
313,Think,Neutral,Vivant,NonOrg,1470932,1,529,backfloat.png,People_109_h.jpg,8
314,Think,Emotion,Vivant,Org,1474316,1,401,stuffedpuffin.png,People_227_h.jpg,8
315,Baseline,Emotion,Non vivant,Org,1477451,1,407,tortoise01.png,Black.jpg,8
316,No-Think,Emotion,Non vivant,Org,1480819,1,595,squirrel.png,Objects_157_h.jpg,8
317,Think,Emotion,Vivant,NonOrg,1484387,1,1280,antenna.png,People_216_h.jpg,8
318,Baseline,Emotion,Vivant,NonOrg,1488538,2,739,bassguitar.png,Black.jpg,8
319,No-Think,Emotion,Vivant,NonOrg,1492223,2,527,toytractor01b.png,People_129_h.jpg,8
320,Baseline,Neutral,Non vivant,Org,1495391,1,427,lion.png,Black.jpg,8
321,Think,Neutral,Vivant,Org,1498826,1,693,skunk.png,Faces_276_h.jpg,8
322,No-Think,Neutral,Non vivant,NonOrg,1502377,2,820,armchair01.png,Objects_043_h.jpg,8
323,Baseline,Emotion,Non vivant,NonOrg,1506162,2,588,toaster02.png,Black.jpg,8
324,Think,Neutral,Non vivant,NonOrg,1509780,2,1980,bandage.png,Objects_204_h.jpg,8
325,Baseline,Emotion,Vivant,NonOrg,1514465,2,433,airhockeypaddle01a.png,Black.jpg,8
326,Baseline,Emotion,Non vivant,Org,1517566,1,477,toad.png,Black.jpg,8
327,Think,Neutral,Non vivant,Org,1520968,2,2047,killerwhale.png,Objects_214_h.jpg,8
328,Think,Emotion,Non vivant,NonOrg,1525670,2,1099,scale01b.png,Objects_127_h.jpg,8
329,Think,Emotion,Non vivant,NonOrg,1529754,2,1802,dice02a.png,Landscapes_025_h.jpg,8
330,Baseline,Emotion,Vivant,Org,1534306,1,412,saintbernard.png,Black.jpg,8
331,Think,Neutral,Vivant,Org,1537491,1,683,siamesecat.png,People_146_h.jpg,8
332,No-Think,Emotion,Non vivant,Org,1543927,1,1110,cow.png,Landscapes_026_h.jpg,8
333,Baseline,Neutral,Vivant,NonOrg,1547978,2,534,amphora.png,Black.jpg,8
334,No-Think,Neutral,Vivant,NonOrg,1551230,2,811,alarmclock02b.png,People_048_h.jpg,8
335,No-Think,Emotion,Vivant,Org,1554848,1,809,sturgeon.png,Faces_366_h.jpg,8
336,Baseline,Emotion,Non vivant,NonOrg,1558366,2,424,scotchtape.png,Black.jpg,8
337,No-Think,Neutral,Non vivant,Org,1561467,1,530,dromedary.png,Landscapes_073_h.jpg,8
338,No-Think,Neutral,Non vivant,NonOrg,1564685,2,593,alarmclock01.png,Landscapes_049_h.jpg,8
339,No-Think,Emotion,Vivant,NonOrg,1568103,2,1006,binoculars01b.png,Animals_045_h.jpg,8
340,Think,Emotion,Non vivant,Org,1572088,2,1164,sheep.png,Landscapes_139_h.jpg,8
341,Baseline,Neutral,Vivant,Org,1576223,1,521,caribou01.png,Black.jpg,8
342,Think,Neutral,Non vivant,Org,1579624,2,662,raccoon.png,Objects_169_h.jpg,8
343,No-Think,Emotion,Non vivant,NonOrg,1582992,2,791,aceofdiamond.png,Objects_109_h.jpg,8
344,Think,Emotion,Vivant,Org,1586493,1,589,rockbass.png,People_240_h.jpg,8
345,No-Think,Emotion,Vivant,Org,1590028,1,1817,tiger02.png,People_202_h.jpg,8
346,Think,Emotion,Non vivant,Org,1594863,2,913,swallow.png,Objects_144_h.jpg,8
