,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
80,No-Think,Emotion,Vivant,Org,439518,1,939,sturgeon.png,Faces_366_h.jpg,2
81,No-Think,Emotion,Vivant,NonOrg,443319,2,1176,toytractor01b.png,People_129_h.jpg,2
82,Baseline,Emotion,Non vivant,Org,447171,1,981,sheep.png,Black.jpg,2
83,Baseline,Neutral,Non vivant,Org,450789,1,633,killerwhale.png,Black.jpg,2
84,No-Think,Emotion,Non vivant,NonOrg,454290,2,714,balloon01b.png,Landscapes_004_h.jpg,2
85,Baseline,Emotion,Vivant,NonOrg,457708,2,583,antenna.png,Black.jpg,2
86,No-Think,Neutral,Non vivant,Org,460976,1,1273,dromedary.png,Landscapes_073_h.jpg,2
87,Think,Emotion,Vivant,NonOrg,465228,2,639,airhockeypaddle01a.png,Animals_032_h.jpg,2
88,No-Think,Neutral,Vivant,NonOrg,468612,2,789,bib.png,Faces_044_h.jpg,2
89,Baseline,Neutral,Vivant,Org,472080,1,548,siamesecat.png,Black.jpg,2
90,Think,Neutral,Vivant,Org,475598,1,1257,caribou01.png,Faces_308_h.jpg,2
91,No-Think,Neutral,Non vivant,NonOrg,479650,2,511,alarmclock01.png,Landscapes_049_h.jpg,3
92,Baseline,Neutral,Non vivant,NonOrg,502542,2,479,bandage.png,Black.jpg,3
93,Think,Neutral,Vivant,Org,505843,1,525,caribou01.png,Faces_308_h.jpg,3
94,No-Think,Neutral,Vivant,NonOrg,509078,2,488,alarmclock02b.png,People_048_h.jpg,3
95,Baseline,Neutral,Non vivant,NonOrg,512196,2,489,banjo.png,Black.jpg,3
96,Think,Emotion,Vivant,NonOrg,515464,1,1789,airhockeypaddle01a.png,Animals_032_h.jpg,3
97,Think,Neutral,Non vivant,Org,519916,2,1386,lion.png,Landscapes_038_h.jpg,3
98,Baseline,Neutral,Non vivant,Org,524184,1,900,killerwhale.png,Black.jpg,3
99,Baseline,Emotion,Non vivant,NonOrg,528102,2,475,scale01b.png,Black.jpg,3
100,No-Think,Emotion,Non vivant,NonOrg,531353,2,698,aceofdiamond.png,Objects_109_h.jpg,3
101,Think,Neutral,Vivant,NonOrg,534988,1,795,amphora.png,People_105_h.jpg,3
102,Baseline,Emotion,Vivant,NonOrg,538456,2,469,antenna.png,Black.jpg,3
103,No-Think,Neutral,Non vivant,NonOrg,541674,2,529,armchair01.png,Objects_043_h.jpg,3
104,Think,Emotion,Non vivant,Org,545175,2,1311,tortoise01.png,Objects_233_h.jpg,3
105,No-Think,Neutral,Vivant,Org,549510,1,496,kangaroo.png,People_138_h.jpg,3
106,Think,Emotion,Vivant,Org,552828,1,504,saintbernard.png,People_222_h.jpg,3
107,Baseline,Neutral,Vivant,Org,556196,1,752,skunk.png,Black.jpg,3
108,Baseline,Emotion,Vivant,NonOrg,559881,2,807,beachpaddle01a.png,Black.jpg,3
109,No-Think,Emotion,Vivant,NonOrg,563516,2,1007,toytractor01b.png,People_129_h.jpg,3
110,Think,Emotion,Vivant,NonOrg,567467,1,1512,bassguitar.png,People_208_h.jpg,3
111,Baseline,Neutral,Vivant,NonOrg,571852,2,419,backfloat.png,Black.jpg,3
112,Think,Emotion,Non vivant,Org,575187,2,939,toad.png,Objects_138_h.jpg,3
113,Think,Neutral,Non vivant,NonOrg,578905,2,2217,bikehelmet.png,Landscapes_034_h.jpg,3
114,Baseline,Neutral,Vivant,NonOrg,583790,2,1436,bicycle.png,Black.jpg,3
115,Think,Neutral,Vivant,NonOrg,591010,1,969,baseball01a.png,Faces_024_h.jpg,3
116,No-Think,Emotion,Non vivant,Org,595028,1,1478,cow.png,Landscapes_026_h.jpg,3
117,Think,Neutral,Vivant,Org,599263,1,893,beaver.png,People_155_h.jpg,3
118,No-Think,Emotion,Non vivant,NonOrg,603115,2,568,balloon01b.png,Landscapes_004_h.jpg,3
119,No-Think,Emotion,Non vivant,Org,606383,1,658,squirrel.png,Objects_157_h.jpg,3
120,Baseline,Neutral,Non vivant,Org,609801,1,500,raccoon.png,Black.jpg,3
121,No-Think,Neutral,Vivant,Org,613019,1,747,moose.png,Faces_224_h.jpg,3
